timestamp,item_type,item_name,site,url,price_inr,currency_native,price_native,notes
2026-09-07T16:00:24.810895+00:00,ecommerce,Samsung Galaxy M14- Buy Products Online at Best Price in India - All Categories | Flipkart.com,amazon.in,https://www.amazon.in/Samsung-Storage-Smoothest-Refresh-Upgrades/dp/B0GN24SV22/ref=sr_1_1?dib=eyJ2IjoiMSJ9.dOszH59Cu-pRCnIayOloXgSStZ3E-j49ErBj4nZ-2Opdc-70fgysS69zyLvljMPjDBzBP8qIk0dMVWZFIli-qmHcjvf394KHMIC-oibSMmvQwWVE_g9mlizd_czkR439NN01oQK4C_zbeMJVetEDdnQ8DA8LnfikHmyDVLjDBkdNnI1LUdjQhMQ__z2gF5qfbKc_VIDbi_v5qxpZ1dkdM1DC5muDHkUgJlGYU4ziz4E.MhNtvtPs46tH_jyytjNHEqHfDUEGYoWDeHLeveKuPZQ&dib_tag=se&keywords=Samsung+Galaxy+M14-+Buy+Products+Online+at+Best+Price+in+India+-+All+Categories+%7C+Flipkart.com&nsdOptOutParam=true&qid=1788796821&sr=8-1,18499.0,INR,18499.0,webapp best-effort
2026-09-07T16:00:47.301327+00:00,hotel,Goa 2026-10-10->2026-10-13 x4,google.com/travel/hotels,https://www.google.com/travel/hotels/Goa,4000.0,INR,4000.0,webapp best-effort
2026-09-07T16:00:47.301327+00:00,hotel,Goa 2026-10-10->2026-10-13 x4,booking.com,https://www.booking.com/searchresults.html?ss=Goa&checkin=2026-10-10&checkout=2026-10-13&group_adults=4&no_rooms=1,6545.0,INR,6545.0,webapp best-effort
2026-09-07T16:02:43.242961+00:00,ecommerce,Sony WH-1000XM5 headphones,tatacliq.com,https://www.tatacliq.com/search/?searchCategory=all&text=Sony+WH-1000XM5+headphones,26399.0,INR,26399.0,webapp best-effort
2026-09-07T16:02:43.242961+00:00,ecommerce,Sony WH-1000XM5 headphones,amazon.in,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNjI0MjMxMjExMTU4OTI0OjE3ODg3OTY5NTk6c3BfYXRmOjMwMDI3OTY3MjMzNzEzMjo6MDo6&url=%2FSony-WH-1000XM5-Wireless-Cancelling-Headphones%2Fdp%2FB09XS7JWHH%2Fref%3Dsr_1_1_sspa%3Fdib%3DeyJ2IjoiMSJ9.tRAu6kWO6HCTzTDM3I3-RvWQo_-1DrD0AJ4aoLPPsYNTxrCeSrWWtmVspw9tdZhFkC4g4hNhGUAVqJ5aGZxrofS773-gEpOUxorKdmacjObCPB4yeKbDcHNBZ4TMfNqAqbHNJ0w9mxmmIYSUkq0VoTxScosIV4WbRmybHzpsuQ_UOFkRNlCZnAk_PWihFqevKMxo_szMSRhZaOMRxWDWo56wfBIII43K1s781a70Lho.NxBkrGGnuRpqG9_-WF6Kwi9RQvYgUmxxdGFm86EX7yw%26dib_tag%3Dse%26keywords%3DSony%2BWH-1000XM5%2Bheadphones%26nsdOptOutParam%3Dtrue%26qid%3D1788796959%26sr%3D8-1-spons%26aref%3DjrJ4kcGFex%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1&aref=jrJ4kcGFex&sp_cr=ZAZ,28435.0,INR,28435.0,webapp best-effort
2026-09-07T16:02:43.242961+00:00,ecommerce,Sony WH-1000XM5 headphones,flipkart.com,https://www.flipkart.com/sony-wh-1000xm6-sm-bluetooth-wired/p/itmd27e0df955122?pid=ACCHQFJZ7WJUBMZE&lid=LSTACCHQFJZ7WJUBMZELXQ0HB&marketplace=FLIPKART&q=Sony+WH-1000XM5+headphones&store=0pm%2Ffcn%2Fgc3&srno=s_1_1&otracker=search&fm=organic&iid=cfae1474-0291-4165-a697-11cac4c52722.ACCHQFJZ7WJUBMZE.SEARCH&ppt=None&ppn=None&ssid=zeugbsffgg0000001788796961684&qH=35ff81cff59d6d70&ov_redirect=true&ov_redirect=true,39990.0,INR,39990.0,webapp best-effort
2026-09-07T18:37:06.770823+00:00,hotel,Hotel Sepoy Grande 2026-09-16->2026-09-18 x2,google.com/travel/hotels,https://www.google.com/aclk?sa=l&ai=DChsSEwin55S9jt2WAxU_0zwCHZqtEyAYACICCAEQDRoCc2Y&co=1&ase=2&gclid=EAIaIQobChMIp-eUvY7dlgMVP9M8Ah2arRMgEA0YASABEgKLlPD_BwE&cid=CAAS0gHkaJU3AxKnAQq-an5WK1BB__Ezr17Wcy6m8qadbWzlvlGHVPaTljdLdrP0SoL1BQZ3hDz41c-edNP_Fw8-yRQvOso1siZlsJWGNS-XJg3NCxCk3ChJz1W4VfaICN2wWAeWLbPmbuyo5uc4eqstvTpJAQ2E--0sms-JnFUbbZIO3ndeNo0HH-Gq0bGeGBlYuWcoss_8N4o8xALOr3Bb4zZXDaIjPlNH9tMwp121SdeG3AzioZJJ41i_tWYP6R4jztPC4W6nZWS_QBTn5_wEodhaGwA&category=acrcp_v1_48&sig=AOD64_1ephLWTXkdcnaIlKXiqn1-_iOA-g&adurl=,3686.0,INR,3686.0,webapp best-effort
2026-09-07T18:39:01.671066+00:00,ecommerce,Buy Skechers Womens Summits Blue Slip On Sneaker UK 5 (US 8) at Amazon.in,amazon.in,https://www.amazon.in/Skechers-Womens-Summits-Blue-Sneaker/dp/B0FKH1LGGW/?_encoding=UTF8&pd_rd_w=qJvrD&content-id=test,500.0,INR,500.0,webapp best-effort
2026-09-07T18:39:01.671066+00:00,ecommerce,Buy Skechers Womens Summits Blue Slip On Sneaker UK 5 (US 8) at Amazon.in,flipkart.com,https://www.flipkart.com/skechers-summits-slip-sneakers-women/p/itmd755699a92a1b?pid=SHOHFSGZDDGAHTAP&lid=LSTSHOHFSGZDDGAHTAP3VWL19&marketplace=FLIPKART&q=Buy+Skechers+Womens+Summits+Blue+Slip+On+Sneaker+UK+5+%28US+8%29+at+Amazon.in&store=osp%2Fiko&srno=s_1_1&otracker=search&fm=organic&iid=6c1068fa-1c33-4431-b5d8-9f55dc98e3d2.SHOHFSGZDDGAHTAP.SEARCH&ppt=None&ppn=None&ssid=cjulvqso1c0000001788806340066&qH=58d494856515ef09&ov_redirect=true,2879.0,INR,2879.0,webapp best-effort
2026-09-07T18:39:32.218381+00:00,hotel,Hotel Sepoy Grande 2026-09-16->2026-09-18 x2,booking.com,https://www.booking.com/searchresults.html?ss=Hotel+Sepoy+Grande&checkin=2026-09-16&checkout=2026-09-18&group_adults=2&no_rooms=1,4338.0,INR,4338.0,webapp best-effort
